GrLivArea,BedroomAbvGr,KitchenAbvGr,OverallCond,RoofSurface,CentralAir,SalePrice,Fin,NoGarage,RFn,Unf,sin_MoSold,cos_MoSold
1.4723831595210506,0.5,0.3333333333333333,0.5,0.6590257879656161,1.0,260000,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17
0.14831981460023175,0.375,0.3333333333333333,0.5,0.9023583865990743,1.0,174000,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
-0.3707995365005794,0.25,0.3333333333333333,0.5,0.5034163544192197,1.0,164500,0.0,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
0.09578988026264967,0.25,0.3333333333333333,0.125,0.8168393211373154,0.0,85000,0.0,1.0,0.0,0.0,-1.0,-1.8369701987210297e-16
-0.7323290845886443,0.375,0.3333333333333333,0.5,0.19440158695173024,1.0,123600,0.0,1.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388
-0.6550791811510236,0.25,0.3333333333333333,0.5,0.7983248842847697,1.0,109900,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
-0.3538045577443028,0.25,0.3333333333333333,0.25,0.8080229226361032,1.0,98600,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
-0.772499034376207,0.25,0.3333333333333333,0.75,0.3467048710601719,1.0,163500,0.0,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388
1.2777134028582464,0.5,0.6666666666666666,0.625,0.8743663213577254,0.0,133900,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5
0.4974893781382773,0.375,0.3333333333333333,0.5,0.45007714348688554,1.0,204750,0.0,0.0,1.0,0.0,0.8660254037844388,-0.4999999999999998
0.009269988412514484,0.375,0.3333333333333333,0.875,0.7161119682609653,1.0,185000,1.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
0.19157976052529935,0.375,0.3333333333333333,0.5,0.6193519947101609,1.0,214000,0.0,0.0,1.0,0.0,-0.4999999999999998,-0.8660254037844388
-0.7786790266512167,0.375,0.3333333333333333,0.5,0.15340533392109326,1.0,94750,1.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
-0.9718037852452684,0.25,0.3333333333333333,0.5,0.9180074939387259,0.0,83000,0.0,0.0,0.0,1.0,0.8660254037844388,-0.4999999999999998
-0.369254538431827,0.375,0.3333333333333333,0.5,0.06722503857174345,1.0,128950,0.0,1.0,0.0,0.0,0.0,1.0
0.22556971803785245,0.375,0.3333333333333333,0.75,0.037249283667621785,1.0,205000,0.0,0.0,1.0,0.0,0.49999999999999994,0.8660254037844387
0.41405948242564694,0.375,0.3333333333333333,0.5,0.6413929909631916,1.0,178000,1.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
0.1096948628814214,0.5,0.6666666666666666,0.5,0.7787083976195724,1.0,118964,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
-0.36770954036307457,0.375,0.3333333333333333,0.5,0.7368305047388142,1.0,198900,0.0,0.0,1.0,0.0,0.8660254037844388,-0.4999999999999998
0.5469293163383546,0.5,0.3333333333333333,0.375,0.11703769010359269,1.0,169500,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.8157589803012746,0.375,0.3333333333333333,0.5,0.44787304386158255,1.0,250000,0.0,0.0,1.0,0.0,-0.4999999999999998,-0.8660254037844388
-0.6442641946697567,0.25,0.3333333333333333,0.75,0.9446770994048932,1.0,100000,0.0,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388
-1.0428736964078795,0.25,0.3333333333333333,0.5,0.9548159576812871,1.0,115000,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17
0.08188489764387795,0.375,0.3333333333333333,0.75,0.6059069869958122,0.0,115000,0.0,1.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388
0.5870992661259173,0.375,0.3333333333333333,0.625,0.5547718756887812,1.0,190000,0.0,0.0,1.0,0.0,0.0,1.0
0.6040942448821939,0.5,0.3333333333333333,0.375,0.15362574388362357,1.0,136900,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
-0.05252993433758208,0.375,0.3333333333333333,0.5,0.8889133788847257,1.0,180000,1.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
1.9034376207029742,0.5,0.3333333333333333,0.5,0.9228565131143929,1.0,383970,1.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
1.2282734646581692,0.375,0.3333333333333333,0.5,0.7725369186687239,1.0,217000,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
1.3225183468520665,0.375,0.3333333333333333,0.875,0.14657262508265376,1.0,259500,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
-0.009269988412514484,0.25,0.3333333333333333,0.5,0.3213577253691867,1.0,176000,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
-0.574739281575898,0.375,0.3333333333333333,0.5,0.2633899052237161,1.0,139000,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004
-0.5237543453070683,0.25,0.3333333333333333,0.5,0.5175225920211594,1.0,155000,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17
2.7161066048667437,0.625,0.3333333333333333,0.5,0.4269340974212035,1.0,320000,0.0,0.0,0.0,1.0,0.8660254037844388,-0.4999999999999998
-0.012359984550019312,0.375,0.3333333333333333,0.5,0.8761296010579678,1.0,163990,1.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
-0.7354190807261491,0.125,0.3333333333333333,0.5,0.1271765483799868,1.0,180000,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
-0.5268443414445731,0.375,0.3333333333333333,0.5,0.5188450517963412,1.0,100000,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
-0.593279258400927,0.375,0.3333333333333333,0.75,0.5737271324663875,1.0,136000,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
-0.4094244882193897,0.25,0.3333333333333333,0.5,0.45602821247520386,1.0,153900,0.0,0.0,1.0,0.0,0.8660254037844386,0.5000000000000001
0.18848976438779452,0.375,0.3333333333333333,0.5,0.9292484020277716,1.0,181000,0.0,0.0,0.0,1.0,0.0,1.0
-1.096948628814214,0.25,0.3333333333333333,0.875,0.9160238042759532,0.0,84500,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
-0.7817690227887215,0.25,0.3333333333333333,0.5,0.9277055322900596,1.0,128000,0.0,0.0,1.0,0.0,0.49999999999999994,0.8660254037844387
-0.9640787949015064,0.375,0.3333333333333333,0.75,0.2836676217765043,1.0,87000,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
-0.17921977597528002,0.375,0.3333333333333333,0.5,0.8906766585849681,1.0,155000,0.0,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
-0.6349942062572422,0.375,0.3333333333333333,0.75,0.7117037690103593,1.0,150000,0.0,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
1.070683661645423,0.5,0.3333333333333333,0.625,0.9063257659246198,1.0,226000,1.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
0.9115488605639243,0.375,0.3333333333333333,0.5,0.7452060833149659,1.0,244000,0.0,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
-0.21166473541908074,0.375,0.3333333333333333,0.625,0.17787083976195725,1.0,150750,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
-0.25955967555040554,0.25,0.3333333333333333,0.5,0.7088384394974653,1.0,220000,1.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
0.3970645036693704,0.375,0.3333333333333333,0.625,0.02204099625303063,1.0,180000,0.0,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
0.33680957898802627,0.375,0.3333333333333333,0.625,0.594225258981706,1.0,174000,0.0,0.0,0.0,1.0,0.8660254037844388,-0.4999999999999998
-0.3862495171881035,0.375,0.3333333333333333,0.5,0.44236279479832485,1.0,143000,0.0,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
0.764774044032445,0.625,0.6666666666666666,0.5,0.7167731981485563,1.0,171000,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
0.5994592506759366,0.375,0.3333333333333333,0.5,0.9616486665197268,1.0,230000,1.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
0.46349942062572425,0.375,0.3333333333333333,0.5,0.9867754022481816,1.0,231500,0.0,0.0,1.0,0.0,-0.4999999999999998,-0.8660254037844388
-0.9269988412514485,0.375,0.3333333333333333,0.5,0.16442583204760855,1.0,115000,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
0.4171494785631518,0.375,0.3333333333333333,0.5,0.5056204540445228,1.0,260000,1.0,0.0,0.0,0.0,0.0,1.0
-0.12205484743144071,0.5,0.3333333333333333,0.375,0.56116376460216,1.0,166000,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.05716492854383932,0.375,0.3333333333333333,0.5,0.3698479171258541,1.0,204000,0.0,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
0.4078794901506373,0.75,0.6666666666666666,0.5,0.16332378223495705,1.0,125000,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5
0.37852452684434146,0.375,0.3333333333333333,0.5,0.21467930350451844,1.0,130000,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17
-0.9100038624951718,0.25,0.3333333333333333,0.75,0.2067445448534274,1.0,105000,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5
0.8821938972576284,0.375,0.3333333333333333,0.5,0.8413048269781794,1.0,222500,1.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
-0.593279258400927,0.375,0.3333333333333333,0.5,0.8113290720740578,1.0,141000,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
-0.1853997682502897,0.375,0.3333333333333333,0.375,0.01300418778928808,1.0,115000,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17
-0.764774044032445,0.375,0.3333333333333333,0.625,0.8966277275732863,1.0,122000,0.0,0.0,0.0,1.0,0.0,1.0
0.38006952491309387,0.25,0.3333333333333333,0.5,0.5441921974873264,1.0,372402,0.0,0.0,1.0,0.0,0.0,1.0
0.817303978370027,0.5,0.3333333333333333,0.5,0.7544633017412387,1.0,190000,0.0,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
-0.3275395905755118,0.125,0.3333333333333333,0.75,0.2990963191536258,1.0,235000,0.0,0.0,1.0,0.0,0.8660254037844386,0.5000000000000001
-0.4078794901506373,0.5,0.3333333333333333,0.5,0.5929027992065241,1.0,125000,0.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001
-0.5685592893008884,0.25,0.3333333333333333,0.5,0.5159797222834472,0.0,79000,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
-0.6550791811510236,0.25,0.3333333333333333,0.75,0.36235397839982364,1.0,109500,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.7786790266512167,0.5,0.3333333333333333,0.5,0.29094115054000447,1.0,269500,1.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
0.746234067207416,0.375,0.3333333333333333,0.5,0.17853206964954818,1.0,254900,0.0,0.0,1.0,0.0,0.8660254037844388,-0.4999999999999998
1.5419080726149093,0.5,0.3333333333333333,0.5,0.850341635441922,1.0,320000,0.0,0.0,1.0,0.0,0.8660254037844386,0.5000000000000001
-0.35843955195056004,0.375,0.3333333333333333,0.625,0.7456469032400265,1.0,162500,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
1.8601776747779066,0.375,0.3333333333333333,0.5,0.9257218426272869,1.0,412500,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.11896485129393589,0.375,0.3333333333333333,0.5,0.018955256777606344,1.0,220000,0.0,0.0,1.0,0.0,0.8660254037844388,-0.4999999999999998
-0.899188876013905,0.125,0.3333333333333333,0.625,0.21578135331716994,1.0,103200,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
0.23483970645036695,0.375,0.3333333333333333,0.75,0.9444566894423627,1.0,152000,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
-0.16840478949401314,0.5,0.6666666666666666,0.75,0.4450077143486886,1.0,127500,0.0,1.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
0.6226342217072228,0.25,0.3333333333333333,0.5,0.49019175666740133,1.0,190000,1.0,0.0,0.0,0.0,-0.8660254037844386,0.5
1.0768636539204326,0.375,0.3333333333333333,0.5,0.6718095657923738,1.0,325624,1.0,0.0,0.0,0.0,-0.8660254037844386,0.5
0.395519505600618,0.375,0.3333333333333333,0.5,0.050473881419440175,1.0,183500,1.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
0.37543453070683663,0.25,0.3333333333333333,0.625,0.8080229226361032,1.0,228000,0.0,0.0,1.0,0.0,0.0,1.0
-0.12668984163769795,0.25,0.3333333333333333,0.625,0.42715450738373373,1.0,128500,0.0,0.0,0.0,1.0,0.8660254037844388,-0.4999999999999998
0.2966396292004635,0.375,0.3333333333333333,0.5,0.754683711703769,1.0,215000,1.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
0.4681344148319815,0.25,0.3333333333333333,0.75,0.441701564910734,1.0,239000,0.0,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
-0.15758980301274622,0.375,0.3333333333333333,0.5,0.7183160678862685,1.0,163000,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.28891463885670143,0.375,0.3333333333333333,0.5,0.21908750275512454,1.0,184000,1.0,0.0,0.0,0.0,-0.8660254037844386,0.5
1.0722286597141752,0.5,0.3333333333333333,0.75,0.670487106017192,1.0,243000,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.9208188489764387,0.5,0.3333333333333333,0.5,0.7809124972448754,1.0,211000,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004
0.7045191193511008,0.5,0.3333333333333333,0.5,0.6336786422746308,1.0,172500,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
1.1896485129393588,0.125,0.3333333333333333,0.5,0.5018734846815076,1.0,501837,1.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
-0.7663190421011974,0.25,0.3333333333333333,0.625,0.13445007714348692,1.0,100000,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
0.09424488219389726,0.375,0.3333333333333333,0.5,0.0689883182719859,1.0,177000,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.5222093472383159,0.5,0.3333333333333333,0.625,0.41657482918227906,1.0,200100,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
-0.19157976052529935,0.375,0.3333333333333333,0.625,0.9534934979061054,1.0,120000,0.0,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
